# REM-INV-4 LIVE grants — captured 2026-09-13T05:44:14.707Z
# [TABLES] grantee	schema	table	privilege  (rows=4133)
service_role	public	exchange_rate_audit	DELETE
service_role	public	exchange_rate_audit	INSERT
service_role	public	exchange_rate_audit	REFERENCES
service_role	public	exchange_rate_audit	SELECT
service_role	public	exchange_rate_audit	TRIGGER
service_role	public	exchange_rate_audit	TRUNCATE
service_role	public	exchange_rate_audit	UPDATE
anon	public	exchange_rates	DELETE
anon	public	exchange_rates	INSERT
anon	public	exchange_rates	REFERENCES
anon	public	exchange_rates	SELECT
anon	public	exchange_rates	TRIGGER
anon	public	exchange_rates	TRUNCATE
anon	public	exchange_rates	UPDATE
authenticated	public	exchange_rates	DELETE
authenticated	public	exchange_rates	INSERT
authenticated	public	exchange_rates	REFERENCES
authenticated	public	exchange_rates	SELECT
authenticated	public	exchange_rates	TRIGGER
authenticated	public	exchange_rates	TRUNCATE
authenticated	public	exchange_rates	UPDATE
postgres	public	exchange_rates	DELETE
postgres	public	exchange_rates	INSERT
postgres	public	exchange_rates	REFERENCES
postgres	public	exchange_rates	SELECT
postgres	public	exchange_rates	TRIGGER
postgres	public	exchange_rates	TRUNCATE
postgres	public	exchange_rates	UPDATE
service_role	public	exchange_rates	DELETE
service_role	public	exchange_rates	INSERT
service_role	public	exchange_rates	REFERENCES
service_role	public	exchange_rates	SELECT
service_role	public	exchange_rates	TRIGGER
service_role	public	exchange_rates	TRUNCATE
service_role	public	exchange_rates	UPDATE
anon	public	fiscal_closings	DELETE
anon	public	fiscal_closings	INSERT
anon	public	fiscal_closings	REFERENCES
anon	public	fiscal_closings	SELECT
anon	public	fiscal_closings	TRIGGER
anon	public	fiscal_closings	TRUNCATE
anon	public	fiscal_closings	UPDATE
authenticated	public	fiscal_closings	DELETE
authenticated	public	fiscal_closings	INSERT
authenticated	public	fiscal_closings	REFERENCES
authenticated	public	fiscal_closings	SELECT
authenticated	public	fiscal_closings	TRIGGER
authenticated	public	fiscal_closings	TRUNCATE
authenticated	public	fiscal_closings	UPDATE
postgres	public	fiscal_closings	DELETE
postgres	public	fiscal_closings	INSERT
postgres	public	fiscal_closings	REFERENCES
postgres	public	fiscal_closings	SELECT
postgres	public	fiscal_closings	TRIGGER
postgres	public	fiscal_closings	TRUNCATE
postgres	public	fiscal_closings	UPDATE
service_role	public	fiscal_closings	DELETE
service_role	public	fiscal_closings	INSERT
service_role	public	fiscal_closings	REFERENCES
service_role	public	fiscal_closings	SELECT
service_role	public	fiscal_closings	TRIGGER
service_role	public	fiscal_closings	TRUNCATE
service_role	public	fiscal_closings	UPDATE
anon	public	idempotency_keys	DELETE
anon	public	idempotency_keys	INSERT
anon	public	idempotency_keys	REFERENCES
anon	public	idempotency_keys	SELECT
anon	public	idempotency_keys	TRIGGER
anon	public	idempotency_keys	TRUNCATE
anon	public	idempotency_keys	UPDATE
authenticated	public	idempotency_keys	DELETE
authenticated	public	idempotency_keys	INSERT
authenticated	public	idempotency_keys	REFERENCES
authenticated	public	idempotency_keys	SELECT
authenticated	public	idempotency_keys	TRIGGER
authenticated	public	idempotency_keys	TRUNCATE
authenticated	public	idempotency_keys	UPDATE
postgres	public	idempotency_keys	DELETE
postgres	public	idempotency_keys	INSERT
postgres	public	idempotency_keys	REFERENCES
postgres	public	idempotency_keys	SELECT
postgres	public	idempotency_keys	TRIGGER
postgres	public	idempotency_keys	TRUNCATE
postgres	public	idempotency_keys	UPDATE
service_role	public	idempotency_keys	DELETE
service_role	public	idempotency_keys	INSERT
service_role	public	idempotency_keys	REFERENCES
service_role	public	idempotency_keys	SELECT
service_role	public	idempotency_keys	TRIGGER
service_role	public	idempotency_keys	TRUNCATE
service_role	public	idempotency_keys	UPDATE
authenticated	public	idempotency_registry	SELECT
postgres	public	idempotency_registry	DELETE
postgres	public	idempotency_registry	INSERT
postgres	public	idempotency_registry	REFERENCES
postgres	public	idempotency_registry	SELECT
postgres	public	idempotency_registry	TRIGGER
postgres	public	idempotency_registry	TRUNCATE
postgres	public	idempotency_registry	UPDATE
service_role	public	idempotency_registry	DELETE
service_role	public	idempotency_registry	INSERT
service_role	public	idempotency_registry	REFERENCES
service_role	public	idempotency_registry	SELECT
service_role	public	idempotency_registry	TRIGGER
service_role	public	idempotency_registry	TRUNCATE
service_role	public	idempotency_registry	UPDATE
anon	public	inventory	DELETE
anon	public	inventory	INSERT
anon	public	inventory	REFERENCES
anon	public	inventory	SELECT
anon	public	inventory	TRIGGER
anon	public	inventory	TRUNCATE
anon	public	inventory	UPDATE
authenticated	public	inventory	DELETE
authenticated	public	inventory	INSERT
authenticated	public	inventory	REFERENCES
authenticated	public	inventory	SELECT
authenticated	public	inventory	TRIGGER
authenticated	public	inventory	TRUNCATE
authenticated	public	inventory	UPDATE
postgres	public	inventory	DELETE
postgres	public	inventory	INSERT
postgres	public	inventory	REFERENCES
postgres	public	inventory	SELECT
postgres	public	inventory	TRIGGER
postgres	public	inventory	TRUNCATE
postgres	public	inventory	UPDATE
service_role	public	inventory	DELETE
service_role	public	inventory	INSERT
service_role	public	inventory	REFERENCES
service_role	public	inventory	SELECT
service_role	public	inventory	TRIGGER
service_role	public	inventory	TRUNCATE
service_role	public	inventory	UPDATE
anon	public	inventory_adjustment_items	DELETE
anon	public	inventory_adjustment_items	INSERT
anon	public	inventory_adjustment_items	REFERENCES
anon	public	inventory_adjustment_items	SELECT
anon	public	inventory_adjustment_items	TRIGGER
anon	public	inventory_adjustment_items	TRUNCATE
anon	public	inventory_adjustment_items	UPDATE
authenticated	public	inventory_adjustment_items	DELETE
authenticated	public	inventory_adjustment_items	INSERT
authenticated	public	inventory_adjustment_items	REFERENCES
authenticated	public	inventory_adjustment_items	SELECT
authenticated	public	inventory_adjustment_items	TRIGGER
authenticated	public	inventory_adjustment_items	TRUNCATE
authenticated	public	inventory_adjustment_items	UPDATE
postgres	public	inventory_adjustment_items	DELETE
postgres	public	inventory_adjustment_items	INSERT
postgres	public	inventory_adjustment_items	REFERENCES
postgres	public	inventory_adjustment_items	SELECT
postgres	public	inventory_adjustment_items	TRIGGER
postgres	public	inventory_adjustment_items	TRUNCATE
postgres	public	inventory_adjustment_items	UPDATE
service_role	public	inventory_adjustment_items	DELETE
service_role	public	inventory_adjustment_items	INSERT
service_role	public	inventory_adjustment_items	REFERENCES
service_role	public	inventory_adjustment_items	SELECT
service_role	public	inventory_adjustment_items	TRIGGER
service_role	public	inventory_adjustment_items	TRUNCATE
service_role	public	inventory_adjustment_items	UPDATE
anon	public	inventory_adjustments	DELETE
anon	public	inventory_adjustments	INSERT
anon	public	inventory_adjustments	REFERENCES
anon	public	inventory_adjustments	SELECT
anon	public	inventory_adjustments	TRIGGER
anon	public	inventory_adjustments	TRUNCATE
anon	public	inventory_adjustments	UPDATE
authenticated	public	inventory_adjustments	DELETE
authenticated	public	inventory_adjustments	INSERT
authenticated	public	inventory_adjustments	REFERENCES
authenticated	public	inventory_adjustments	SELECT
authenticated	public	inventory_adjustments	TRIGGER
authenticated	public	inventory_adjustments	TRUNCATE
authenticated	public	inventory_adjustments	UPDATE
postgres	public	inventory_adjustments	DELETE
postgres	public	inventory_adjustments	INSERT
postgres	public	inventory_adjustments	REFERENCES
postgres	public	inventory_adjustments	SELECT
postgres	public	inventory_adjustments	TRIGGER
postgres	public	inventory_adjustments	TRUNCATE
postgres	public	inventory_adjustments	UPDATE
service_role	public	inventory_adjustments	DELETE
service_role	public	inventory_adjustments	INSERT
service_role	public	inventory_adjustments	REFERENCES
service_role	public	inventory_adjustments	SELECT
service_role	public	inventory_adjustments	TRIGGER
service_role	public	inventory_adjustments	TRUNCATE
service_role	public	inventory_adjustments	UPDATE
anon	public	inventory_batches	DELETE
anon	public	inventory_batches	INSERT
anon	public	inventory_batches	REFERENCES
anon	public	inventory_batches	SELECT
anon	public	inventory_batches	TRIGGER
anon	public	inventory_batches	TRUNCATE
anon	public	inventory_batches	UPDATE
authenticated	public	inventory_batches	DELETE
authenticated	public	inventory_batches	INSERT
authenticated	public	inventory_batches	REFERENCES
authenticated	public	inventory_batches	SELECT
authenticated	public	inventory_batches	TRIGGER
authenticated	public	inventory_batches	TRUNCATE
authenticated	public	inventory_batches	UPDATE
postgres	public	inventory_batches	DELETE
postgres	public	inventory_batches	INSERT
postgres	public	inventory_batches	REFERENCES
postgres	public	inventory_batches	SELECT
postgres	public	inventory_batches	TRIGGER
postgres	public	inventory_batches	TRUNCATE
postgres	public	inventory_batches	UPDATE
service_role	public	inventory_batches	DELETE
service_role	public	inventory_batches	INSERT
service_role	public	inventory_batches	REFERENCES
service_role	public	inventory_batches	SELECT
service_role	public	inventory_batches	TRIGGER
service_role	public	inventory_batches	TRUNCATE
service_role	public	inventory_batches	UPDATE
anon	public	inventory_movements	DELETE
anon	public	inventory_movements	INSERT
anon	public	inventory_movements	REFERENCES
anon	public	inventory_movements	SELECT
anon	public	inventory_movements	TRIGGER
anon	public	inventory_movements	TRUNCATE
anon	public	inventory_movements	UPDATE
authenticated	public	inventory_movements	DELETE
authenticated	public	inventory_movements	INSERT
authenticated	public	inventory_movements	REFERENCES
authenticated	public	inventory_movements	SELECT
authenticated	public	inventory_movements	TRIGGER
authenticated	public	inventory_movements	TRUNCATE
authenticated	public	inventory_movements	UPDATE
postgres	public	inventory_movements	DELETE
postgres	public	inventory_movements	INSERT
postgres	public	inventory_movements	REFERENCES
postgres	public	inventory_movements	SELECT
postgres	public	inventory_movements	TRIGGER
postgres	public	inventory_movements	TRUNCATE
postgres	public	inventory_movements	UPDATE
service_role	public	inventory_movements	DELETE
service_role	public	inventory_movements	INSERT
service_role	public	inventory_movements	REFERENCES
service_role	public	inventory_movements	SELECT
service_role	public	inventory_movements	TRIGGER
service_role	public	inventory_movements	TRUNCATE
service_role	public	inventory_movements	UPDATE
anon	public	inventory_reservations	DELETE
anon	public	inventory_reservations	INSERT
anon	public	inventory_reservations	REFERENCES
anon	public	inventory_reservations	SELECT
anon	public	inventory_reservations	TRIGGER
anon	public	inventory_reservations	TRUNCATE
anon	public	inventory_reservations	UPDATE
authenticated	public	inventory_reservations	DELETE
authenticated	public	inventory_reservations	INSERT
authenticated	public	inventory_reservations	REFERENCES
authenticated	public	inventory_reservations	SELECT
authenticated	public	inventory_reservations	TRIGGER
authenticated	public	inventory_reservations	TRUNCATE
authenticated	public	inventory_reservations	UPDATE
postgres	public	inventory_reservations	DELETE
postgres	public	inventory_reservations	INSERT
postgres	public	inventory_reservations	REFERENCES
postgres	public	inventory_reservations	SELECT
postgres	public	inventory_reservations	TRIGGER
postgres	public	inventory_reservations	TRUNCATE
postgres	public	inventory_reservations	UPDATE
service_role	public	inventory_reservations	DELETE
service_role	public	inventory_reservations	INSERT
service_role	public	inventory_reservations	REFERENCES
service_role	public	inventory_reservations	SELECT
service_role	public	inventory_reservations	TRIGGER
service_role	public	inventory_reservations	TRUNCATE
service_role	public	inventory_reservations	UPDATE
anon	public	inventory_snapshots	DELETE
anon	public	inventory_snapshots	INSERT
anon	public	inventory_snapshots	REFERENCES
anon	public	inventory_snapshots	SELECT
anon	public	inventory_snapshots	TRIGGER
anon	public	inventory_snapshots	TRUNCATE
anon	public	inventory_snapshots	UPDATE
authenticated	public	inventory_snapshots	DELETE
authenticated	public	inventory_snapshots	INSERT
authenticated	public	inventory_snapshots	REFERENCES
authenticated	public	inventory_snapshots	SELECT
authenticated	public	inventory_snapshots	TRIGGER
authenticated	public	inventory_snapshots	TRUNCATE
authenticated	public	inventory_snapshots	UPDATE
postgres	public	inventory_snapshots	DELETE
postgres	public	inventory_snapshots	INSERT
postgres	public	inventory_snapshots	REFERENCES
postgres	public	inventory_snapshots	SELECT
postgres	public	inventory_snapshots	TRIGGER
postgres	public	inventory_snapshots	TRUNCATE
postgres	public	inventory_snapshots	UPDATE
service_role	public	inventory_snapshots	DELETE
service_role	public	inventory_snapshots	INSERT
service_role	public	inventory_snapshots	REFERENCES
service_role	public	inventory_snapshots	SELECT
service_role	public	inventory_snapshots	TRIGGER
service_role	public	inventory_snapshots	TRUNCATE
service_role	public	inventory_snapshots	UPDATE
authenticated	public	issue_slip_items	SELECT
postgres	public	issue_slip_items	DELETE
postgres	public	issue_slip_items	INSERT
postgres	public	issue_slip_items	REFERENCES
postgres	public	issue_slip_items	SELECT
postgres	public	issue_slip_items	TRIGGER
postgres	public	issue_slip_items	TRUNCATE
postgres	public	issue_slip_items	UPDATE
service_role	public	issue_slip_items	DELETE
service_role	public	issue_slip_items	INSERT
service_role	public	issue_slip_items	REFERENCES
service_role	public	issue_slip_items	SELECT
service_role	public	issue_slip_items	TRIGGER
service_role	public	issue_slip_items	TRUNCATE
service_role	public	issue_slip_items	UPDATE
authenticated	public	issue_slips	SELECT
postgres	public	issue_slips	DELETE
postgres	public	issue_slips	INSERT
